artist_id,artist_albums,artist_fans
263997,12,2664
1854,37,15433
1855,112,50033
1856,5,1102
1857,54,40923
4458305,3,9879
4196158,0,6
1860,20,3803
1861,9,82997
1862,8,155873
1864,12,133877
1865,32,786411
1866,45,430611
1867,17,11574
1868,10,27828
1869,12,1786
2754381,0,3
1870,4,1699
1967951,3,9
132945,1,61
6817619,1,94
1181524,14,2269
1877,11,64900
1878,21,454467
264021,11,99
5244758,2,37
1880,18,1786
1882,232,3712
1883,328,17428
2754391,0,19
1181533,22,2374
1886,46,2249
1887,41,4637
1885,61,794
7604062,5,658
1890,142,32391
5244770,7,7199
1892,346,269629
132964,8,6415
4065126,5,143
1895,100,665
5375848,0,52
1897,31,2000
1891,39,3034
526187,6,145
1900,486,642301
526186,1,66
1902,51,193988
132975,0,601
1903,28,360663
132977,5,64
1904,17,129264
4327283,16,6969
132980,20,199
2754421,0,3
1910,405,595802
395126,14,1360
132984,3,8878
526197,75,20763
1911,14,1461
1915,54,10846
1917,19,732
1918,11,27968
132991,1,219
1920,3,3382
264065,3,15
2754431,0,0
1050494,1,34
132989,38,595
5769093,4,247
264070,12,192
5375879,14,354
4982664,1,1
1929,22,6528
1928,88,5191
1930,2,949
1932,35,50630
1933,8,444
264077,3,139
1935,65,991426
4720527,8,18
1937,4,1180
1934,9,6482
1939,23,8037
1938,5,242
264085,26,1407
1941,20,3897
1942,9,18372
386,38,25622
1945,13,205848
1946,29,12884
1947,17,13058
133020,12,177
788379,14,319
1950,11,11526
1951,86,37119
1948,21,10672
1953,17,44557
1443741,13,1901
1955,14,6781
1956,41,157457
133029,0,43
395173,4,452
2754471,0,3
1957,9,32644
133033,5,7894
133034,1,8
1961,6,4777
5638060,1,433
4458410,8,23965
4327342,10,2524
1967,11,5010
1968,90,76529
2754481,0,0
5113776,7,92
9570218,0,118
1964,32,2893
392,6,62961
1977,0,524
133050,2,446
1978,1,25246
1980,28,20412
1979,4,1429
1981,10,1655248
133053,10,1425
2754491,4,204
1983,2,2531
1986,14,14191
1984,7,2745
133059,12,1610
1989,4,4928
1990,8,10240
1991,23,7494
133063,1,7
1992,16,3493
1993,8,21119
1995,14,5390
1994,0,47059
1997,9,4727
133070,18,133
395215,20,19405
4327376,28,98678
1050577,7,846
2002,15,18896
2003,33,78301
1050574,1,254
1999,15,82234
4851670,20,20
4851671,20,7
2005,20,16609
2009,19,6012
788441,6,3767
2008,4,7637
2012,23,7629
2013,5,7281
5375966,7,837
2014,8,10000
2016,30,501752
2015,37,11453
7866338,1,25
2018,6,4531
2020,11,22356
2021,13,9862
7866342,2,621
2017,3,2127
1050600,7,730
2025,38,253923
7866346,1,26
2027,24,107358
7866348,2,129
2029,8,9792
7866350,1,253
2031,32,43315
7866352,2,40
2033,199,75350
7866354,1,157
133107,21,76
7866356,2,9
2037,12,16673
2036,10,2109
2034,1,17636
2040,29,4759
7866358,14,246
2042,33,21117
7079931,5,17
2044,45,17152
2045,23,4395
2046,46,1329245
2047,31,87535
2048,48,124633
2049,15,61047
1705984,1,1087
395267,25,14791
4327422,3,1613
2053,19,17161
2054,12,1671
2055,19,62052
2056,14,237944
2050,6,2153
2058,10,7362
2059,305,1033419
133131,19,14292
2060,333,157334
2062,7,52473
4327434,8,74
264208,30,3005
2065,0,3248
133138,15,688
2066,28,24520
2067,14,11519
2068,7,3715
2070,42,6008
2071,25,30611
2072,21,959
2073,12,15981
788504,27,74284
1312791,3,233
2076,26,31651
2077,94,223922
133150,11,11200
2078,8,4881
2080,19,1345
2075,4,13925
2082,10,2446
133154,1,1532
1050659,4,147
2085,0,70
4982822,20,243
2087,75,2670
5376040,2,60
657449,7,3553
2088,5,8059
2092,15,122235
264236,13,2246
2492461,6,29
4196393,0,104
133168,11,4663
2096,10,44194
2098,37,13790
2095,2,6625
133172,1,2232
133173,14,21764
133174,9,3043
133175,22,59110
2104,11,121012
2105,124,186490
2106,15,4011
133178,24,4557
2108,32,193630
2107,55,12988
2110,22,95631
2111,28,163373
2109,34,11742
2113,1,12884
133185,1,870
133187,20,678
2115,17,23434
2114,8,14645
395330,177,58
2118,12,56544
2120,32,27219
10750020,0,446
2122,2,75
133186,7,686
2124,25,178893
133197,4,1952
264269,44,3214
2127,23,973104
2128,13,21525
2129,12,56169
2130,19,101583
2131,18,5447
2125,4,8666
2133,8,70150
133205,51,6417
2135,20,327
2136,21,3055
2137,16,13352
2138,13,18689
2139,38,78105
2140,14,24258
133212,3,100
2134,8,8065
133215,6,790
1706085,26,3722
5113958,1,0
4324989,0,36
2152,23,13863
133224,50,929
2153,296,26335
1312873,2,16
133225,39,243
130686,2,182
2158,18,10608
2159,33,31133
2160,20,17340
133226,132,643
2162,171,115983
11274354,0,342
2164,18,18366
2163,8,2998
2165,6,1315
2167,117,123663
2168,23,31774
264313,14,68203
4720762,2,15569
5376123,6,13685
7211132,5,3928
2173,44,94337
2174,16,11933
2175,20,55545
2176,11,14260
1181824,5,5821
2178,10,6101
2179,231,255931
2180,4,3045
2181,22,21658
2182,4,10207
2183,14,74363
2184,11,93829
2185,44,16707
2186,6,24672
2187,15,4300
4065418,2,46
2189,7,17483
4065414,0,9
2191,398,24170
133257,1,530
2193,4,34038
2194,12,975
2195,3,3286
4196499,6,1935
2197,34,35703
395414,16,14875
133271,22,128006
2198,12,2049
2201,37,1710
2202,256,13445
4851865,3,3701
4327576,7,827
2205,18,9749
2206,19,17599
2207,456,26776
4064484,2,30
2209,5,4716
2210,32,68802
2211,69,52540
4065442,4,8895
2213,16,8311
1050790,5,130
2215,28,3503
2216,20,236833
395433,4,6449
2217,9,3054
2219,27,118662
2220,4,7234
2221,5,30038
2222,20,24849
2223,7,4750
2224,24,12843
7473322,19,0
2226,29,31290
1050803,11,1897
133294,8,57548
2229,10,6285
2230,17,13515
2231,15,4708
395445,9,18804
1575098,31,96
2235,7,10530
2236,30,235537
133308,6,27
2238,20,72419
264379,26,3719
2240,17,14757
2237,23,17070
2242,13,3287
2243,5,1811
2241,2,6450
2245,34,138272
2246,14,19569
2247,3,12658
8259784,500,9
2249,5,4731
2250,195,1731
2251,4,578
2252,12,218173
6162636,3,9
395470,6,8185
2255,26,360097
2254,15,9501
2248,11,2971
2256,15,3578
2259,3,676
5507283,3,83
133324,0,974
133328,0,139
2263,0,3624
4196568,6,4
2258,7,615
2266,0,2465
2267,9,2726
2268,1,343
2269,28,9165
2270,37,231505
2230491,1,71
2272,20,2183
2273,43,117080
5114082,6,29
2275,11,2278
2276,68,331473
2277,1,350
1312998,0,395
2279,48,104580
2280,7,3241
2278,0,1874
2281,4,3181
264428,1,63
5245171,9,252296
6162676,6,16
264437,0,91
5245174,3,4820
2296,22,56344
4720888,0,194
2297,3,1103
2298,11,1561
2300,10,6055
2301,32,110828
2302,17,5808
788735,3,2365
2303,17,17604
2304,2,376
2305,45,29990
2307,24,89429
6949123,0,3
2309,7,2550
2310,31,161602
8259844,2,523
4983044,4,1082
2313,14,4488
788737,28,44754
2306,4,552
2316,14,14994
2230541,9,12596
2318,63,68108
2319,18,3069
2320,27,163513
264465,1,23
2322,15,231126
2323,51,253927
133395,23,27752
2325,52,272523
2326,36,508028
2327,60,285297
2328,10,21228
2321,19,40821
2329,49,6860
1050903,9,515
8390940,43,44
2333,1,1133
2334,29,11943
1313055,10,16
2336,17,2929
2337,406,922988
2338,5,10267
2339,209,2106
2340,19,2617
1313059,3,23
2342,144,3366
2343,5,10453
2344,28,11088
264487,5,633
4983078,3,0
7080235,105,582
2623781,0,9
5507373,1,697
2349,0,6597
6949167,0,5
2351,15,3714
2353,28,1312883
2354,8,13993
133427,11,33817
133424,11,1278
2357,8,932
1182006,6,790
2359,10,24474
2360,32,16916
2361,13,28250
2362,5,4046
2363,2,148
2364,7,4007
264508,2,212
2366,8,14694
2367,6,17063
4327744,3,5
2369,34,207939
2370,66,70400
4458819,4,717
2372,5,42276
2373,32,9369
2374,4,8348
3934531,14,4448
2376,10,429092
133441,0,16
7211338,0,811
2379,1,9067
2380,14,54103
2378,1,988
2382,24,245140
2383,19,2530
2385,7,2093
2386,9,42812
2387,18,3527
2388,31,136479
2389,16,6772
6949201,44,195
2393,451,254356
1050970,79,4254
2395,46,358797
2396,51,11849
2397,60,74242
2398,45,36128
4065632,2,348
2401,16,16077
2402,53,92314
2403,22,6850
2404,22,5303
133472,1,18
788835,6,1014
5245284,2,75
2411,19,5183
2412,35,26266
7604590,13,527
2415,25,2624
2416,422,19110
2417,35,4120
2418,5,1452
7080305,9,4
2420,39,25894
2421,5,1962
2422,11,16120
3934581,1,85
2424,64,35177
2425,68,918712
6556025,0,3
6556027,0,2
2428,28,23479
2429,17,11836
7604604,1,541
2431,10,3796
2432,44,14811
7604606,0,17
2427,8,6313
1575296,4,276
5507452,2,489
2437,22,524
395655,13,2597
2440,13,12426
2439,74,15905
2442,15,7685
1837451,3,3559
2444,19,14942
2445,13,10588
2446,33,25523
133517,2,8821
2447,29,221723
2449,402,340152
2450,14,674
2451,57,65642
2452,18,94324
2448,30,3361
2454,46,177903
4065685,5,914
2456,68,142035
2457,18,2365
7997850,4,190
4983195,2,366
2460,38,1963
2459,14,2481
2462,6,12136
2463,21,2871
133534,358,11621
2464,5,8165
2466,139,141892
2467,327,26479
2468,23,474789
4983205,0,41
4983206,1,3215
1313187,1,1386
2470,3,5045
2473,12,31814
2472,0,1984
264617,11,575
6293924,6,4
5114285,6,60101
264622,1,565
2475,7,5649
2480,21,13566
2481,25,74706
264625,4,904
2483,22,653788
2484,13,15975
2485,38,32745
1706422,1,226
3541431,32,2204
2486,5,10587
2489,1,8136
264632,2,270
2491,6,3489
2492,24,53062
2493,47,56171
2488,11,3436
4721087,12,95
2496,53,46533
264641,5,113
2498,46,71114
2099651,0,3
1182149,1,23
2502,34,50212
497,26,24992
2504,115,49411
4065737,11,2
2505,82,4123
2507,5,6349
2508,36,139941
2501,5,2442
5507534,0,13
5245382,3,715
2512,7,48762
2513,21,382130
2514,23,66161
2515,3,10323
264658,12,86
2517,0,2765
2518,8,61830
2519,15,943206
6293972,6,3828
2521,7,17530
264663,0,223
2523,38,105383
1182168,5,73
2525,6,1883
2526,104,93498
2527,84,1984905
2528,30,51247
133601,0,72
788959,1,118
4590051,0,94
7604708,0,2
264677,21,2338
2534,2,3497
2535,11,232810
2536,3,407
2537,7,10516
5507562,7,254
2538,30,59554
2540,16,17450
2541,16,719608
4590062,1,0
2543,15,117939
2542,5,81571
2545,100,212798
4852207,0,8
2544,11,367622
133611,3,20549
395759,1,20
1313270,1,141
2551,26,31765
2552,11,1792
264697,2,15
2554,19,189964
395770,15,8290
788985,11,4286
2557,10,286516
2555,13,1451
2559,11,54461
2560,28,5169
1313280,1,544
1182210,2,171
2562,12,4269
1313281,1,863
3934721,10,217
2558,13,2812
2567,22,37076
2568,11,10443
2569,38,34157
1182215,8,583
2571,41,27052
133644,2,1804
2572,48,2602
133646,9,8851
2575,16,2412
2576,15,21854
2577,6,5223
395787,3,77
1444371,1,4085
5638676,2,764
2581,14,21808
2582,36,190458
2583,7,841
2584,11,7865
2585,11,2140
4590105,5,354
2587,298,6079
2588,150,28624
2580,25,154266
2590,297,1671
2591,456,7612
2592,111,64723
515,31,458
395811,8,944
2596,36,1788
2597,20,117129
2598,44,7703
4327973,0,4
2600,91,44933
2601,11,4549
5114410,9,10239
2602,9,769
2604,42,8436
2605,12,399717
2606,4,3896
2607,2,13091
2608,6,72095
789040,4,3747
2610,4,291
2611,46,6121
2603,29,13866
2609,13,3349
264758,14,76229
7735862,3,49
2615,4,699
789047,1,60
2618,8,68
2619,43,1338218
2620,32,6467
264765,1,23
2622,21,13662
2623,19,314962
2624,10,5792
2625,33,188046
6294082,1,2
2626,7,463
8784452,1,580
2628,11,112512
1444422,4,88
2630,46,10536
2361921,15,493
5376585,1,2071
522,18,7185
2635,39,35568
2636,35,159154
2637,36,179256
524,4,3008
2639,45,143016
2640,81,240590
2641,8,2957
5507666,17,2812
2643,1,55
2644,13,4420
133717,12,5705
2645,11,6823
526,14,13009
2648,42,129933
395865,5,2576
5245530,3,466
2650,9,9211
2652,39,10341
2653,19,15151
7866972,103,86
2655,1,31335
2656,17,306901
2657,9,7796
9308762,3,4
2659,38,306181
9833060,0,19
2661,16,5839
2662,4,1958
2663,53,14209
6294120,204,60
2664,15,123203
2666,39,1999
395883,1,156
2667,25,49149
133741,52,117945
5769830,1,148
264815,21,26
531,17,321342
2672,40,57895
3148401,0,55
1182318,9,534
2676,6,937
1444468,3,72
2679,14,1921
2680,14,14084
2681,373,214136
2682,341,48370
2684,3,941
1182332,10,61
4852350,2,3447
1182334,7,1
2688,7,1369
2689,18,93518
4459137,27,2264
2691,8,74380
2692,448,151046
2693,41,39333
1575558,0,236
2695,33,1041
2687,0,17
2697,26,227982
2698,63,6062
2699,35,7679
10357388,0,12
2700,42,25331
2702,22,80812
2703,36,603554
2704,23,20024
2705,393,162134
2706,52,9718
2707,43,465274
2708,7,88138
2709,24,38692
2710,17,182657
2711,50,74958
2712,19,8503
264854,0,553
133783,27,23
2715,23,1233
1182364,13,153
2716,7,1360
2718,3,4249
2719,20,77770
2720,42,19532
3934881,7,87
2722,244,129470
2723,17,851
2724,23,3756
2721,17,9102
1182370,10,388
2727,12,1423
7080613,2,140
2729,2,5916
2730,99,361787
2731,20,126396
2732,21,8355
2733,37,36270
2734,23,524
2735,234,153017
395949,7,1607
2737,43,8584
2738,180,1119
2739,415,4770
2740,45,7974
2736,2,3220
10226358,2,57
2742,11,16766
264888,3,2637
2745,42,936
2746,3,4272
2747,29,6459
2748,5,16388
2749,44,11087
395965,22,3090
395960,3,583
2743,4,2974
789185,3,705
2754,7,1119
2755,21,4482
2756,17,12527
2757,10,2950
4459206,3,2172
2759,5,2780
2760,17,73847
2761,23,7400
2758,7,851
2763,12,46640
2764,38,18723
2765,142,11410
2766,8,2022
2767,53,250
2768,179,63884
133838,1,717
2770,26,27078
2762,12,72595
2772,40,23477
395989,22,41237
2773,0,518
2775,9,5298
5507799,62,676
2777,6,1817
133849,4,15
395992,4,447
1182428,20,1728
1182429,7,408
2782,12,5565
2783,199,16942
2781,4,1071
5901025,6,2269
2786,21,46129
133858,33,856
5507811,5,456
2789,41,1274597
2790,62,2362
2791,15,266088
2792,54,4484544
3803881,11,224249
133863,38,57865
2795,24,18111
2796,15,19118
2797,3,1305
2798,101,57184
2799,6,435527
2800,23,1396
2793,17,9473
789234,0,398
396017,42,2521
2802,46,52585
2755311,3,511
2806,5,7886
396023,16,839
2808,181,10307
2807,17,914
789233,0,613
3279611,3,35
6294268,0,304
2812,3,7774
2814,28,124373
2811,14,6984
2816,11,85907
6032128,1,8
264956,1,53
789252,1,619
3279621,6,1871
4197126,0,2
789255,5,5346
2824,24,6994
2822,22,3384
2825,10,3681
2821,26,8426
2823,1,859
2829,42,19772
2830,30,283118
2831,28,30982
2832,11,133120
2833,442,371416
5901073,1,11
2834,5,3081
396047,16,129
2837,9,4364
2838,24,1515
2839,12,3347
2840,41,4433
2842,10,158
2843,30,839
2844,1,4419
2845,22,4244
2847,12,5773
2848,70,80346
396063,9,2298
2850,50,74951
6556451,23,8363
2851,54,32493
789285,51,395745
2854,6,5999
2853,6,21600
2852,5,38575
2857,9,38536
264993,7,19
2859,15,46637
133933,3,8889
789294,2,6
265007,22,165
5376816,8,23
5770034,12,6
396083,3,223
2868,42,20597
2869,4,4640
1706804,4,130
2870,10,1599
2872,12,17165
2873,10,26961
2874,14,11540
4590392,14,452
396090,1,426
2871,26,1165
2878,16,3044
4066111,2,15
1575744,8,3867
2881,67,19396
2882,9,31743
2879,4,2425
2884,7,4047
2883,2,1735
2880,0,172
2887,26,10934
9177928,2,19
2889,7,7961
2888,63,110738
2891,12,3596
133964,6,169
2893,44,39318
2894,37,9061
1444686,1,2716
2896,26,10951
9177936,3,12
2897,12,4698
2899,433,42193
2900,12,28850
2901,70,3000
2902,435,22575
2903,15,18295
2904,35,24137
2493271,20,2674
8915798,1,294
2907,161,42945
2908,396,256776
2909,4,5220
2910,32,49274
4197211,89,31898
2912,2,51815
4852571,3,405
2906,8,3762
2915,30,5972
2916,2,6441
2362211,0,133
2918,6,12448
2919,9,10101
4721508,15,8
10357606,3,218
2917,8,5487
2923,25,2476
2920,23,14459
133996,1,111
2926,13,30502
2927,12,29439
2928,68,9268
582,1,759
7867250,4,604
581,17,3274
2932,2,1720
2933,8,11598
7605110,17,942
2931,15,1270
10619759,0,1
2937,15,3009
2938,96,83223
2939,54,28437
2940,56,15710
265084,18,62708
3279741,1,53
2943,35,8288
134013,8,1047
2945,56,617168
2946,4,1071
2947,338,170817
134019,23,82
134018,6,426
2950,4,22659
10619779,0,0
2952,7,35979
5639048,11,20734
10619781,0,0
10619787,0,1
2956,15,14525
2957,17,830
2958,10,3033
2959,13,140322
2960,18,5123
2961,50,49602
5901199,5,281
1706893,4,100103
2964,22,885
2965,10,1396
134037,0,300
134038,2,389
10619793,0,0
2969,19,824767
396180,18,475
2971,12,31605
11013020,0,8
2973,6,5670
2974,24,67879
4066207,2,55
2976,18,4164
2975,10,306338
2978,20,642146
2979,18,2544
3148701,10,18
2981,19,19330
2982,5,20591
396198,16,2120
2984,27,12192
2985,22,65187
2986,18,18559
2987,11,14414
2988,20,77603
134059,3,3534
2989,3,1915
2990,0,1042
2992,12,5513
2993,14,112554
4066217,3,1316
2995,23,20634
2996,71,418853
4066228,2,392
2997,15,51608
2999,14,157143
4590516,3,342
3000,6,853
2998,18,30428
3003,0,71
3004,21,204643
5508027,50,1189
3006,11,60959
5245885,1,38
3009,10,2361
3010,12,1713
5114818,1,101
3012,13,6146
3013,9,6922
3014,1,1832
1182660,4,39
3016,17,52143
3017,17,30372
3018,9,2620
3019,11,131929
3020,6,43493
3021,26,37212
3022,14,35302
3023,23,41667
3024,5,3740
3025,8,25849
3026,8,13143
3027,9,15919
4194905,9,1220
3029,9,44977
3030,2,145
3031,4,2247
134102,5,2097
10226648,2,219
265175,14,112198
134104,17,636
4328405,2,146
3037,38,322116
3038,26,167228
3036,22,44275
3040,14,72159
3039,14,7676
134114,4,2095
3035,11,25151
3044,3,3133
3045,3,3327
5376991,2,835
3047,12,40464
3048,20,257022
4328425,5,18406
606,11,6718
134123,11,83388
134124,7,6272
3051,8,13888
3054,16,14759
4590574,9,1640
3056,13,49898
4328431,3,2693
4328430,3,2310
3059,23,42353
265204,42,471
5508083,1,181
3062,4,15974
3058,4,3142
3064,32,7084
1182712,14,192
3065,28,19054
609,12,5792
3068,3,1152
2100221,1,1395
3069,9,56619
3071,6,3712
5377024,27,287
6556673,9,21
122,9,1475
3075,22,7017
1182717,4,198
611,11,20598
3078,8,13226
2100231,0,20
3080,13,9255
3081,17,24658
3079,14,9416
1182728,13,38258
3084,40,140719
3085,18,73895
1182726,7,2310
3087,13,41897
134160,170,130
1575953,0,6194
3088,18,1358
134163,24,327301
3091,22,17723
3093,7,885
3094,60,188617
396309,6,2364
134168,118,36328
1575956,1,674
3098,24,386108
3095,14,14210
3097,32,8425
134170,272,2412
1707038,0,7
3102,17,13638
3104,6,2112
3105,64,50414
3106,36,279571
3107,8,4519
3108,14,3467
3109,16,14892
4328477,1,71
3111,34,116561
134184,50,43570
3113,5,2703
3114,10,9333
3017771,12,0
3116,3,3121
3117,15,104732
3118,29,86674
3119,11,493
3120,412,294773
134189,12,784
3121,7,467
134195,10,2489
1707052,2,91
134197,6,24609
1707057,5,5960
3127,12,5135
3128,18,357425
3129,9,16558
3131,9,4246
3132,21,7382
396349,10,146165
3134,36,458088
134205,11,1591
10095676,4,44
3137,13,10687
3138,159,91576
